token,nre
Inspector,O
General,O
of,O
"Police,",O
"CID,",O
"Jharkhand,",O
Ranchi.,O
The,O
report,O
is,O
exhaustive,O
and,O
we,O
have,O
carefully,O
perused,O
it.,O
From,O
the,O
"report,",O
it,O
appears,O
that,O
the,O
Inquiry,O
Officer,O
recorded,O
the,O
statement,O
of,O
Krishan,O
Pratap,O
Singh,O
the,O
brother,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
.,O
He,O
also,O
recorded,O
the,O
statements,O
of,O
two,O
independent,O
witnesses,O
namely,O
Moni,O
Borker,O
and,O
,O
Vijay,WITNESS
Singh,WITNESS
.,O
These,O
witnesses,O
have,O
confirmed,O
that,O
the,O
firing,O
incident,O
did,O
take,O
place.,O
The,O
Inquiry,O
Officer,O
also,O
recorded,O
the,O
statements,O
of,O
witnesses,O
to,O
the,O
seizure,O
memo.,O
The,O
report,O
further,O
states,O
that,O
Mr.,O
"Sharma,",O
learned,O
Magistrate,O
(Law,O
&,O
Order,O
,O
Jamshedpur,LOC_CRIME
),O
came,O
to,O
the,O
spot,O
and,O
prepared,O
the,O
inquest,O
report.,O
Important,O
extracts,O
from,O
the,O
inquest,O
report,O
are,O
noted,O
in,O
the,O
report.,O
So,O
far,O
as,O
the,O
deceased,O
is,O
"concerned,",O
the,O
inquest,O
report,O
states,O
that,O
he,O
had,O
bleeding,O
wounds,O
on,O
the,O
right,O
"stomach,",O
right,O
leg,O
and,O
near,O
the,O
elbow,O
of,O
the,O
right,O
arm.,O
Injuries,O
appeared,O
to,O
be,O
bullet,O
injuries.,O
Statement,O
of,O
,O
Dr.,POSTMORTEM_DOC
Prof.,POSTMORTEM_DOC
Akhilesh,POSTMORTEM_DOC
Kumar,POSTMORTEM_DOC
Chaudhary,POSTMORTEM_DOC
attached,O
to,O
MGM,O
Medical,O
"College,",O
,O
Jamshedpur,LOC_CRIME
who,O
had,O
performed,O
postmortem,O
of,O
some,O
of,O
the,O
deceased,O
criminals,O
was,O
also,O
Page,O
27,O
28,O
recorded.,O
It,O
is,O
stated,O
in,O
the,O
report,O
that,O
Dr.,O
Chaudhary,O
stated,O
that,O
there,O
was,O
no,O
"charring,",O
blackening,O
etc.,O
found,O
on,O
the,O
body,O
which,O
confirms,O
that,O
the,O
bullets,O
were,O
fired,O
from,O
some,O
distance.,O
Reference,O
is,O
made,O
to,O
the,O
statement,O
of,O
,O
Dr.,POSTMORTEM_DOC
Lalan,POSTMORTEM_DOC
Chaudhary,POSTMORTEM_DOC
who,O
had,O
done,O
postmortem,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
i.e.,O
the,O
son,O
of,O
the,O
complainant.,O
,O
Dr.,POSTMORTEM_DOC
Lalan,POSTMORTEM_DOC
Chaudhary,POSTMORTEM_DOC
has,O
stated,O
in,O
his,O
statement,O
that,O
there,O
was,O
no,O
"charring,",O
blackening,O
on,O
the,O
dead,O
body.,O
Postmortem,O
report,O
is,O
also,O
discussed.,O
Similarly,O
there,O
is,O
a,O
detailed,O
discussion,O
on,O
the,O
report,O
of,O
the,O
Forensic,O
Laboratory.,O
It,O
is,O
stated,O
that,O
the,O
bullets,O
were,O
fired,O
from,O
the,O
three,O
pistols,O
recovered,O
from,O
the,O
scene,O
of,O
occurrence.,O
Statement,O
of,O
Jeevan,O
"Naredi,",O
the,O
businessman,O
whose,O
house,O
was,O
attacked,O
by,O
the,O
criminals,O
is,O
also,O
recorded.,O
Jeevan,O
Naredi,O
has,O
given,O
detailed,O
account,O
as,O
to,O
how,O
the,O
criminals,O
fired,O
at,O
his,O
house,O
and,O
fled,O
away,O
from,O
there.,O
After,O
considering,O
inquest,O
"report,",O
postmortem,O
"report,",O
forensic,O
laboratory,O
"report,",O
the,O
statements,O
of,O
independent,O
"witnesses,",O
the,O
statement,O
of,O
the,O
businessman,O
whose,O
house,O
was,O
"attacked,",O
the,O
statement,O
of,O
the,O
brother,O
of,O
the,O
deceased,O
and,O
the,O
antecedents,O
of,O
the,O
deceased,O
and,O
other,O
attendant,O
"circumstances,",O
the,O
report,O
concludes,O
that,O
the,O
Page,O
28,O
29,O
encounter,O
was,O
genuine.,O
There,O
is,O
no,O
dispute,O
about,O
the,O
fact,O
that,O
NHRC,O
has,O
accepted,O
this,O
report,O
and,O
has,O
also,O
come,O
to,O
a,O
conclusion,O
that,O
this,O
is,O
not,O
a,O
case,O
of,O
,O
fake,CRIME
encounter,CRIME
.,O
22.,O
We,O
shall,O
now,O
deal,O
with,O
Mr.,O
Gonsalves’,O
attack,O
on,O
the,O
police.,O
Mr.,O
Gonsalves,O
contended,O
that,O
the,O
dead,O
body,O
was,O
not,O
handed,O
over,O
to,O
the,O
complainant’s,O
family.,O
We,O
have,O
already,O
referred,O
to,O
the,O
affidavit,O
in,O
reply,O
filed,O
by,O
Mr.,O
S.K.,O
"Kujur,",O
Dy.S.P.,O
From,O
his,O
affidavit,O
and,O
the,O
documents,O
annexed,O
to,O
"it,",O
it,O
is,O
clear,O
that,O
on,O
the,O
written,O
request,O
of,O
the,O
complainant’s,O
son-in-law,O
Sanjay,O
Narayan,O
Singh,O
on,O
"2/7/2004,",O
the,O
dead,O
body,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
was,O
handed,O
over,O
to,O
him,O
in,O
the,O
presence,O
of,O
Ripunjay,O
Kumar,O
Singh,O
and,O
Asha,O
Shankar,O
Singh.,O
The,O
body,O
was,O
finally,O
cremated,O
at,O
Parvati,O
Ghat,O
by,O
members,O
of,O
the,O
family,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
.,O
Our,O
attention,O
is,O
drawn,O
to,O
the,O
copy,O
of,O
the,O
application,O
made,O
by,O
the,O
brother-in-law,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
requesting,O
that,O
the,O
dead,O
body,O
may,O
be,O
handed,O
over,O
to,O
him,O
for,O
cremation.,O
It,O
is,O
counter,O
signed,O
by,O
the,O
brothers,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
.,O
The,O
dead,O
body,O
was,O
handed,O
over,O
to,O
Sanjay,O
Narayan,O
"Singh,",O
the,O
brother-in-law,O
of,O
Page,O
29,O
30,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
and,O
a,O
receipt,O
dated,O
02/07/2004,O
to,O
that,O
effect,O
was,O
given,O
by,O
him,O
to,O
the,O
police.,O
The,O
copy,O
of,O
the,O
receipt,O
is,O
seen,O
by,O
us.,O
It,O
is,O
counter,O
signed,O
by,O
Asha,O
Shankar,O
"Singh,",O
brother,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
.,O
There,O
is,O
on,O
the,O
record,O
a,O
declaration,O
made,O
by,O
the,O
relative,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
-,O
one,O
Raja,O
Narayan,O
Singh,O
that,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
was,O
cremated,O
at,O
Parvati,O
"Ghat,",O
"Bistupur,",O
,O
Jamshedpur,LOC_CRIME
.,O
The,O
declaration,O
is,O
made,O
on,O
the,O
certificate,O
issued,O
by,O
Parvati,O
Ghat,O
authorities.,O
23.,O
Mr.,O
Gonsalves,O
contended,O
that,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
’s,O
name,O
was,O
shown,O
in,O
a,O
case,O
registered,O
in,O
1994,O
when,O
he,O
was,O
only,O
9,O
years,O
old.,O
This,O
shows,O
that,O
the,O
police,O
have,O
fabricated,O
a,O
case,O
to,O
show,O
that,O
he,O
was,O
a,O
dreaded,O
criminal.,O
We,O
notice,O
that,O
in,O
the,O
postmortem,O
"notes,",O
his,O
age,O
is,O
shown,O
as,O
28,O
years.,O
It,O
is,O
not,O
the,O
case,O
of,O
the,O
police,O
that,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
was,O
involved,O
in,O
any,O
case,O
of,O
the,O
year,O
1994.,O
It,O
is,O
true,O
that,O
in,O
the,O
copy,O
of,O
the,O
letter,O
addressed,O
by,O
Dy.S.P.,O
,O
Jamshedpur,LOC_CRIME
to,O
Superintendent,O
of,O
"Police,",O
,O
Jamshedpur,LOC_CRIME
",",O
,O
Sonari,CITATION
"P.S.,",CITATION
Case,CITATION
No.15,CITATION
of,CITATION
1994,CITATION
dated,CITATION
6/3/1994,CITATION
is,O
shown,O
to,O
have,O
been,O
Page,O
30,O
31,O
registered,O
under,O
,O
Section,LAW
392,LAW
of,LAW
the,LAW
IPC,LAW
against,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
.,O
But,O
as,O
of,O
"today,",O
it,O
is,O
the,O
case,O
of,O
the,O
police,O
that,O
he,O
was,O
not,O
involved,O
in,O
this,O
case.,O
"Perhaps,",O
the,O
information,O
was,O
related,O
to,O
some,O
other,O
person,O
or,O
the,O
information,O
was,O
incorrect.,O
It,O
is,O
not,O
possible,O
for,O
us,O
to,O
hold,O
that,O
the,O
police,O
have,O
made,O
an,O
attempt,O
to,O
involve,O
him,O
in,O
Case,O
No.15,O
of,O
1994.,O
List,O
of,O
several,O
other,O
serious,O
crimes,O
in,O
which,O
according,O
to,O
the,O
"police,",O
the,O
deceased,O
was,O
"involved,",O
is,O
given,O
by,O
,O
Dy.S.P.,POLICE
Mr.,POLICE
Kujur,POLICE
in,O
his,O
affidavit,O
in,O
reply.,O
We,O
have,O
reproduced,O
it,O
in,O
the,O
earlier,O
part,O
of,O
this,O
judgment.,O
24.,O
The,O
contention,O
that,O
no,O
blood,O
stains,O
were,O
found,O
at,O
the,O
site,O
of,O
occurrence,O
when,O
PUCL,O
visited,O
the,O
same,O
has,O
no,O
merit.,O
There,O
is,O
on,O
record,O
the,O
detailed,O
seizure,O
memo,O
which,O
speaks,O
about,O
the,O
recovery,O
of,O
blood,O
stained,O
soil.,O
The,O
inquest,O
"report,",O
which,O
is,O
reproduced,O
in,O
the,O
report,O
of,O
the,O
CID,O
confirms,O
that,O
the,O
deceased,O
had,O
received,O
bleeding,O
injuries.,O
The,O
PUCL,O
visited,O
the,O
scene,O
of,O
occurrence,O
after,O
four,O
days,O
in,O
rainy,O
season.,O
"Therefore,",O
assuming,O
blood,O
stains,O
were,O
not,O
found,O
at,O
the,O
scene,O
of,O
Page,O
31,O
32,O
occurrence,O
after,O
four,O
"days,",O
that,O
does,O
not,O
disprove,O
the,O
occurrence.,O
25.,O
It,O
is,O
then,O
contended,O
that,O
police,O
movements,O
are,O
not,O
recorded,O
in,O
police,O
diaries.,O
This,O
is,O
not,O
correct.,O
Extracts,O
of,O
police,O
station,O
diary,O
of,O
P.S.,O
Sonari,O
show,O
the,O
police,O
movements,O
of,O
the,O
relevant,O
period.,O
These,O
extracts,O
are,O
annexed,O
to,O
the,O
affidavit,O
of,O
,O
Dy.,POLICE
S.P.,POLICE
Kujur,POLICE
.,O
26.,O
It,O
was,O
submitted,O
that,O
the,O
deceased,O
received,O
injuries,O
on,O
chest.,O
The,O
doctors’,O
statements,O
have,O
been,O
reproduced,O
in,O
the,O
CID,O
report.,O
It,O
is,O
stated,O
by,O
the,O
doctors,O
that,O
there,O
was,O
no,O
blackening,O
or,O
charring,O
suggesting,O
that,O
the,O
deceased,O
were,O
shot,O
at,O
from,O
a,O
close,O
range.,O
The,O
postmortem,O
report,O
also,O
does,O
not,O
show,O
that,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
had,O
received,O
chest,O
injuries.,O
It,O
is,O
true,O
that,O
the,O
police,O
personnel,O
did,O
not,O
receive,O
any,O
bullet,O
injuries.,O
"However,",O
the,O
Sumo,O
vehicle,O
was,O
hit,O
by,O
a,O
bullet.,O
"Mercifully,",O
the,O
police,O
did,O
not,O
receive,O
injuries,O
because,O
they,O
had,O
taken,O
safe,O
positions.,O
From,O
"this,",O
it,O
cannot,O
be,O
said,O
that,O
no,O
such,O
incident,O
had,O
taken,O
place.,O
It,O
is,O
submitted,O
that,O
there,O
are,O
no,O
Page,O
32,O
33,O
independent,O
eye,O
witnesses,O
supporting,O
the,O
version,O
of,O
police.,O
This,O
is,O
wrong.,O
Statements,O
of,O
,O
Moni,WITNESS
Boker,WITNESS
and,O
,O
Vijay,WITNESS
Singh,WITNESS
have,O
been,O
recorded,O
under,O
,O
Section,LAW
164,LAW
of,LAW
the,LAW
Code.,LAW
This,O
is,O
evident,O
from,O
the,O
CID,O
report.,O
27.,O
It,O
is,O
submitted,O
that,O
all,O
challans,O
in,O
respect,O
of,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
were,O
filed,O
on,O
the,O
same,O
day.,O
There,O
is,O
a,O
reasonable,O
explanation,O
given,O
for,O
this.,O
The,O
deceased,O
was,O
wanted,O
in,O
the,O
cases,O
of,O
2002,O
and,O
2003.,O
He,O
was,O
absconding,O
when,O
he,O
died.,O
A,O
report,O
was,O
required,O
to,O
be,O
filed,O
to,O
inform,O
the,O
court,O
that,O
he,O
was,O
dead.,O
It,O
is,O
the,O
case,O
of,O
the,O
police,O
that,O
in,O
these,O
circumstances,O
three,O
challans,O
were,O
prepared,O
and,O
filed,O
on,O
the,O
same,O
day.,O
These,O
are,O
not,O
challans,O
but,O
final,O
forms.,O
In,O
the,O
"circumstances,",O
we,O
are,O
unable,O
to,O
come,O
to,O
a,O
conclusion,O
that,O
this,O
was,O
done,O
purposely,O
with,O
mala,O
fide,O
intention,O
to,O
create,O
record,O
against,O
the,O
deceased.,O
28.,O
Mr.,O
Gonsalves,O
contended,O
that,O
nails,O
of,O
the,O
deceased,O
were,O
blackened.,O
This,O
is,O
not,O
borne,O
out,O
by,O
the,O
postmortem,O
report,O
or,O
the,O
inquest,O
conducted,O
by,O
the,O
Magistrate.,O
It,O
is,O
true,O
that,O
the,O
Page,O
33,O
34,O
postmortem,O
was,O
not,O
videographed.,O
In,O
this,O
"case,",O
the,O
Magistrate,O
conducted,O
the,O
inquest.,O
The,O
CID,O
has,O
fully,O
investigated,O
and,O
submitted,O
its,O
report,O
stating,O
that,O
it,O
was,O
a,O
genuine,O
encounter.,O
NHRC,O
is,O
also,O
satisfied,O
with,O
the,O
postmortem.,O
"Therefore,",O
it,O
is,O
not,O
possible,O
to,O
infer,O
that,O
post-,O
mortem,O
was,O
not,O
videographed,O
because,O
the,O
police,O
wanted,O
to,O
suppress,O
something.,O
We,O
would,O
like,O
to,O
make,O
it,O
clear,O
that,O
we,O
have,O
independently,O
examined,O
the,O
relevant,O
"documents,",O
like,O
"FIRs,",O
postmortem,O
"notes,",O
inquest,O
"report,",O
seizure,O
memo,O
and,O
extracts,O
of,O
FSL,O
report,O
and,O
we,O
are,O
of,O
the,O
view,O
that,O
this,O
is,O
not,O
a,O
case,O
of,O
false,O
encounter.,O
We,O
reject,O
the,O
case,O
of,O
the,O
complainant,O
that,O
the,O
police,O
are,O
guilty,O
of,O
killing,O
deceased,O
,O
Munna,VICTIM
Singh,VICTIM
in,O
cold,O
blood,O
in,O
,O
fake,CRIME
encounter,CRIME
.,O
29.,O
The,O
true,O
test,O
as,O
to,O
whether,O
a,O
public,O
servant,O
was,O
acting,O
or,O
purporting,O
to,O
act,O
in,O
discharge,O
of,O
his,O
duties,O
would,O
be,O
whether,O
the,O
act,O
complained,O
of,O
was,O
directly,O
connected,O
with,O
his,O
official,O
duties,O
or,O
it,O
was,O
done,O
in,O
the,O
discharge,O
of,O
his,O
official,O
duties,O
or,O
it,O
was,O
so,O
integrally,O
connected,O
with,O
or,O
attached,O
to,O
his,O
office,O
as,O
to,O
be,O
inseparable,O
from,O
it.,O
(K.,O
Satwant,O
Singh).,O
The,O
protection,O
Page,O
34,O
35,O
given,O
under,O
,O
Section,LAW
197,LAW
of,LAW
the,LAW
Code,LAW
has,O
certain,O
limits,O
and,O
is,O
available,O
only,O
when,O
the,O
alleged,O
act,O
done,O
by,O
the,O
public,O
servant,O
is,O
reasonably,O
connected,O
with,O
the,O
discharge,O
of,O
his,O
official,O
duty,O
and,O
is,O
not,O
merely,O
a,O
cloak,O
for,O
doing,O
the,O
objectionable,O
act.,O
If,O
in,O
doing,O
his,O
official,O
"duty,",O
he,O
acted,O
in,O
excess,O
of,O
his,O
"duty,",O
but,O
there,O
is,O
a,O
reasonable,O
connection,O
between,O
the,O
act,O
and,O
the,O
performance,O
of,O
the,O
official,O
"duty,",O
the,O
excess,O
will,O
not,O
be,O
a,O
sufficient,O
ground,O
to,O
deprive,O
the,O
public,O
servant,O
of,O
the,O
protection.,O
(Ganesh,O
Chandra,O
Jew).,O
If,O
the,O
above,O
tests,O
are,O
applied,O
to,O
the,O
facts,O
of,O
the,O
present,O
"case,",O
the,O
police,O
must,O
get,O
protection,O
given,O
under,O
,O
Section,LAW
197,LAW
of,LAW
the,LAW
Code,LAW
because,O
the,O
acts,O
complained,O
of,O
are,O
so,O
integrally,O
connected,O
with,O
or,O
attached,O
to,O
their,O
office,O
as,O
to,O
be,O
inseparable,O
from,O
it.,O
It,O
is,O
not,O
possible,O
for,O
us,O
to,O
come,O
to,O
a,O
conclusion,O
that,O
the,O
protection,O
granted,O
under,O
,O
Section,LAW
197,LAW
of,LAW
the,LAW
Code,LAW
is,O
used,O
by,O
the,O
police,O
personnel,O
in,O
this,O
case,O
as,O
a,O
cloak,O
for,O
killing,O
the,O
deceased,O
in,O
cold,O
blood.,O
Page,O
35,O
36,O
30.,O
We,O
must,O
now,O
deal,O
with,O
the,O
submission,O
of,O
Mr.,O
Gonsalves,O
that,O
the,O
question,O
of,O
sanction,O
must,O
be,O
studied,O
with,O
reference,O
to,O
the,O
complaint,O
and,O
not,O
with,O
reference,O
to,O
the,O
documents,O
produced,O
by,O
the,O
accused,O
to,O
set,O
up,O
a,O
plea,O
of,O
self,O
defence.,O
In,O
support,O
of,O
this,O
"submission,",O
Mr.,O
Gonsalves,O
heavily,O
relied,O
on,O
Hori,O
Ram,O
Singh.,O
In,O
that,O
"case,",O
the,O
Federal,O
Court,O
was,O
considering,O
the,O
expression,O
“Act,O
done,O
or,O
purporting,O
to,O
be,O
done,O
in,O
execution,O
of,O
duty,O
as,O
servant,O
of,O
Crown”,O
appearing,O
in,O
,O
Section,LAW
270(1),LAW
of,LAW
the,LAW
Government,LAW
of,LAW
India,LAW
"Act,",LAW
1935,LAW
.,O
The,O
following,O
observations,O
of,O
the,O
Federal,O
Court,O
are,O
material:,O
“As,O
the,O
consent,O
of,O
the,O
"Governor,",O
provided,O
for,O
in,O
,O
Section,LAW
270(1),LAW
",",O
is,O
a,O
condition,O
precedent,O
to,O
the,O
institution,O
of,O
proceedings,O
against,O
a,O
public,O
"servant,",O
the,O
necessity,O
for,O
such,O
consent,O
cannot,O
be,O
made,O
to,O
depend,O
upon,O
the,O
case,O
which,O
the,O
accused,O
or,O
the,O
defendant,O
may,O
put,O
forward,O
after,O
the,O
proceedings,O
had,O
been,O
"instituted,",O
but,O
must,O
be,O
determined,O
with,O
reference,O
to,O
the,O
nature,O
of,O
the,O
allegations,O
made,O
against,O
the,O
public,O
"servant,",O
in,O
the,O
suit,O
or,O
criminal,O
proceedings.,O
If,O
these,O
allegations,O
cannot,O
be,O
held,O
to,O
relate,O
to,O
“any,O
act,O
done,O
or,O
purporting,O
to,O
be,O
done,O
in,O
the,O
execution,O
of,O
his,O
duty”,O
by,O
the,O
defendant,O
or,O
the,O
accused,O
“as,O
a,O
servant,O
of,O
the,O
"Crown,”",O
the,O
consent,O
of,O
the,O
authorities,O
"would,",O
prima,O
"facie,",O
not,O
be,O
necessary,O
for,O
the,O
institution,O
of,O
the,O
proceedings.,O
"If,",O
in,O
the,O
course,O
Page,O
36,O
37,O
of,O
the,O
"trial,",O
all,O
that,O
could,O
be,O
proved,O
should,O
be,O
found,O
to,O
relate,O
only,O
to,O
what,O
he,O
did,O
or,O
purported,O
to,O
do,O
“in,O
the,O
execution,O
of,O
his,O
"duty,”",O
the,O
proceedings,O
would,O
fail,O
on,O
the,O
"merits,",O
unless,O
the,O
Court,O
was,O
satisfied,O
that,O
the,O
acts,O
complained,O
of,O
were,O
not,O
in,O
good,O
faith.,O
Even,O
"otherwise,",O
the,O
proceedings,O
would,O
fail,O
for,O
want,O
of,O
the,O
consent,O
of,O
the,O
"Governor,",O
if,O
the,O
evidence,O
established,O
only,O
official,O
acts.”,O
31.,O
In,O
Matajog,O
"Dobey,",O
the,O
Constitution,O
Bench,O
of,O
this,O
court,O
was,O
considering,O
what,O
is,O
the,O
scope,O
and,O
meaning,O
of,O
a,O
somewhat,O
similar,O
expression,O
“any,O
offence,O
alleged,O
to,O
have,O
been,O
committed,O
by,O
him,O
while,O
acting,O
or,O
purporting,O
to,O
act,O
in,O
discharge,O
of,O
his,O
official,O
duty”,O
occurring,O
in,O
,O
Section,LAW
197,LAW
of,LAW
the,LAW
Criminal,LAW
Procedure,LAW
Code,LAW
(Act,LAW
V,LAW
of,LAW
1898,LAW
).,O
The,O
Constitution,O
Bench,O
observed,O
that,O
no,O
question,O
of,O
sanction,O
can,O
arise,O
under,O
Section,O
197,O
unless,O
the,O
act,O
complained,O
of,O
is,O
an,O
offence;,O
the,O
only,O
point,O
to,O
determine,O
is,O
whether,O
it,O
was,O
committed,O
in,O
the,O
discharge,O
of,O
official,O
duty.,O
On,O
the,O
question,O
as,O
to,O
which,O
act,O
falls,O
within,O
the,O
ambit,O
of,O
above-quoted,O
"expression,",O
the,O
Constitution,O
Bench,O
concluded,O
that,O
there,O
must,O
be,O
a,O
reasonable,O
connection,O
between,O
the,O
act,O
and,O
the,O
discharge,O
of,O
official,O
duty;,O
the,O
act,O
must,O
bear,O
such,O
relation,O
to,O
the,O
duty,O
that,O
the,O
accused,O
could,O
lay,O
Page,O
37,O
38,O
a,O
"reasonable,",O
but,O
not,O
a,O
pretended,O
or,O
fanciful,O
claim,O
that,O
he,O
did,O
it,O
in,O
the,O
course,O
of,O
performance,O
of,O
his,O
duty.,O
While,O
dealing,O
with,O
the,O
question,O
whether,O
the,O
need,O
for,O
sanction,O
has,O
to,O
be,O
considered,O
as,O
soon,O
as,O
the,O
complaint,O
is,O
lodged,O
and,O
on,O
the,O
allegations,O
contained,O
"therein,",O
the,O
Constitution,O
Bench,O
referred,O
to,O
Hori,O
Ram,O
Singh,O
and,O
observed,O
that,O
at,O
first,O
"sight,",O
it,O
seems,O
as,O
though,O
there,O
is,O
some,O
support,O
for,O
this,O
view,O
in,O
Hori,O
Ram,O
Singh,O
because,O
,O
Sulaiman,JUDGE
",",O
J.,O
has,O
observed,O
in,O
the,O
said,O
judgment,O
that,O
as,O
the,O
prohibition,O
is,O
against,O
the,O
institution,O
"itself,",O
its,O
applicability,O
must,O
be,O
judged,O
in,O
the,O
first,O
instance,O
at,O
the,O
earliest,O
stage,O
of,O
institution,O
and,O
"Varadachariar,",O
J.,O
has,O
also,O
stated,O
that,O
the,O
question,O
must,O
be,O
determined,O
with,O
reference,O
to,O
the,O
nature,O
of,O
the,O
allegations,O
made,O
against,O
the,O
public,O
servant,O
in,O
the,O
criminal,O
proceeding.,O
It,O
is,O
pertinent,O
to,O
note,O
that,O
the,O
Constitution,O
Bench,O
has,O
further,O
observed,O
that,O
a,O
careful,O
perusal,O
of,O
the,O
later,O
parts,O
of,O
the,O
judgment,O
however,O
show,O
that,O
learned,O
judges,O
did,O
not,O
intend,O
to,O
lay,O
down,O
any,O
such,O
proposition.,O
The,O
Constitution,O
Bench,O
quoted,O
the,O
said,O
later,O
parts,O
of,O
the,O
judgment,O
as,O
under:,O
Page,O
38,O
39,O
“,O
Sulaiman,JUDGE
",",O
J.,O
refers,O
(at,O
page,O
179),O
to,O
the,O
prosecution,O
case,O
as,O
disclosed,O
by,O
the,O
complaint,O
or,O
the,O
police,O
report,O
and,O
he,O
winds,O
up,O
the,O
discussion,O
in,O
these,O
words:,O
"""Of",O
"course,",O
if,O
the,O
case,O
as,O
put,O
forward,O
fails,O
or,O
the,O
defence,O
establishes,O
that,O
the,O
act,O
purported,O
to,O
be,O
done,O
is,O
in,O
execution,O
of,O
"duty,",O
the,O
proceedings,O
will,O
have,O
to,O
be,O
dropped,O
and,O
the,O
complaint,O
dismissed,O
on,O
that,O
"ground"".",O
The,O
other,O
learned,O
Judge,O
also,O
states,O
at,O
page,O
"185,",O
"""At",O
this,O
stage,O
we,O
have,O
only,O
to,O
see,O
whether,O
the,O
case,O
alleged,O
against,O
the,O
appellant,O
or,O
sought,O
to,O
be,O
proved,O
against,O
him,O
relates,O
to,O
acts,O
done,O
or,O
purporting,O
to,O
be,O
done,O
by,O
him,O
in,O
the,O
execution,O
of,O
his,O
"duty"".",O
It,O
must,O
be,O
so.,O
The,O
question,O
may,O
arise,O
at,O
any,O
stage,O
of,O
the,O
proceedings.,O
The,O
complaint,O
may,O
not,O
disclose,O
that,O
the,O
act,O
constituting,O
the,O
offence,O
was,O
done,O
or,O
purported,O
to,O
be,O
done,O
in,O
the,O
discharge,O
of,O
official,O
duty;,O
but,O
facts,O
subsequently,O
coming,O
to,O
light,O
on,O
a,O
police,O
or,O
judicial,O
inquiry,O
or,O
even,O
in,O
the,O
course,O
of,O
the,O
prosecution,O
evidence,O
at,O
the,O
"trial,",O
may,O
establish,O
the,O
necessity,O
for,O
sanction.,O
Whether,O
sanction,O
is,O
necessary,O
or,O
not,O
may,O
have,O
to,O
be,O
determined,O
from,O
stage,O
to,O
stage.,O
The,O
necessity,O
may,O
reveal,O
itself,O
in,O
the,O
course,O
of,O
the,O
progress,O
of,O
the,O
case.”,O
The,O
legal,O
position,O
is,O
thus,O
settled,O
by,O
the,O
Constitution,O
Bench,O
in,O
the,O
above,O
paragraph.,O
Whether,O
sanction,O
is,O
necessary,O
or,O
not,O
may,O
have,O
to,O
be,O
determined,O
from,O
stage,O
to,O
stage.,O
"If,",O
at,O
the,O
"outset,",O
the,O
defence,O
establishes,O
that,O
the,O
act,O
purported,O
to,O
be,O
done,O
is,O
in,O
execution,O
of,O
official,O
"duty,",O
the,O
complaint,O
will,O
have,O
to,O
be,O
dismissed,O
on,O
that,O
ground.,O
Page,O
39,O
40,O
32.,O
In,O
Raj,O
Kishor,O
"Roy,",O
the,O
appellant,O
had,O
filed,O
a,O
complaint,O
against,O
respondent,O
1,O
"therein,",O
who,O
was,O
a,O
police,O
officer,O
that,O
he,O
had,O
assaulted,O
him,O
and,O
leveled,O
false,O
charges,O
against,O
him.,O
The,O
Judicial,O
"Magistrate,",O
"Bhagalpur,",O
issued,O
summons.,O
Respondent,O
1,O
filed,O
a,O
petition,O
for,O
quashing,O
the,O
order,O
issuing,O
summons,O
on,O
the,O
ground,O
that,O
sanction,O
under,O
,O
Section,LAW
197,LAW
of,LAW
the,LAW
Code,LAW
has,O
not,O
been,O
obtained.,O
,O
The,COURT
High,COURT
Court,COURT
quashed,O
the,O
said,O
order,O
on,O
the,O
ground,O
that,O
there,O
was,O
no,O
sanction,O
to,O
prosecute,O
respondent,O
1.,O
In,O
the,O
facts,O
before,O
"it,",O
this,O
court,O
observed,O
that,O
the,O
question,O
whether,O
respondent,O
1,O
acted,O
in,O
discharge,O
of,O
his,O
"duty,",O
could,O
not,O
have,O
been,O
decided,O
in,O
a,O
summary,O
fashion.,O
This,O
court,O
observed,O
that,O
it,O
was,O
the,O
appellant’s,O
case,O
that,O
respondent,O
1,O
had,O
brought,O
an,O
illegal,O
weapon,O
and,O
cartridges,O
and,O
falsely,O
shown,O
them,O
to,O
have,O
been,O
recovered,O
from,O
the,O
appellant.,O
This,O
court,O
observed,O
that,O
this,O
is,O
the,O
type,O
of,O
case,O
where,O
the,O
prosecution,O
must,O
be,O
given,O
an,O
opportunity,O
to,O
establish,O
its,O
case,O
by,O
evidence,O
and,O
an,O
opportunity,O
be,O
given,O
to,O
the,O
defence,O
to,O
establish,O
that,O
he,O
had,O
